GENESIS-Tabelle: Temporär
Fläche: Gemeinden, Fläche (ALKIS), Art der tatsächlichen;;;;;;;;;;;;;;;;;;;
Nutzung (6)/(10)/(17), Jahr;;;;;;;;;;;;;;;;;;;
(von 2011 bis 2015);;;;;;;;;;;;;;;;;;;
Flächenerhebung nach Art der tatsächlichen Nutzung;;;;;;;;;;;;;;;;;;;
31.12.2012;;;;;;;;;;;;;;;;;;;
;;Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS)
09572158;      Uttenreuth;59517;9497;289;2324;115;-;995;727;3608;-;-;-;31384;8640;718;1107;113;-
09572159;      Vestenbergsgreuth, M;318491;3198;1688;6869;3534;-;291;622;13182;-;-;-;151432;129167;2706;5743;59;-
09572160;      Wachenroth, M;231696;4377;2399;4871;1041;-;480;539;14241;326;-;-;119305;73745;4297;6009;66;-
09572164;      Weisendorf, M;367591;12193;814;8180;584;-;1717;373;14733;-;-;-;169451;115467;29811;14054;214;-
09572444;      Gemeindefreie Gebiete;1026764;104;-;170;395;-;225;2182;36314;1330;-;313;2928;961129;10460;11214;-;-
09573;    Fürth (Lkr);3074475;184006;27982;85916;17132;1799;18742;19226;158488;11874;-;104;1663991;786421;27246;68322;3226;-
09573111;      Ammerndorf, M;50563;3644;366;1123;839;-;448;507;2794;-;-;-;26657;10568;938;2549;130;-
09573114;      Cadolzburg, M;453929;19488;4181;12826;1899;-;3981;1382;18169;720;-;-;236396;142224;3194;9292;177;-
09573115;      Großhabersdorf;354872;7645;1028;8233;1306;-;814;656;12499;-;-;-;217905;96048;2233;6327;178;-
09573120;      Langenzenn, St;463347;20162;7235;10863;2178;1799;2203;2694;26317;1947;-;-;228952;139234;6037;13389;337;-
09573122;      Oberasbach, St;120916;25161;1516;5710;373;-;1548;1660;10281;1333;-;-;52993;13606;697;5703;335;-
09573123;      Obermichelbach;92712;8058;537;2428;307;-;184;435;5250;-;-;-;60091;13235;471;1669;47;-
09573124;      Puschendorf;33935;4100;163;1595;193;-;91;2319;1947;528;-;-;14336;7763;100;674;126;-
09573125;      Roßtal, M;443411;18349;2036;11449;3613;-;1843;1571;19191;3287;-;-;250420;125278;1005;5052;317;-
09573126;      Seukendorf;84830;5351;224;2275;710;-;187;427;5704;157;-;-;46399;21301;562;1477;56;-
09573127;      Stein, St;195096;15976;1770;6879;122;-;2799;1198;12534;152;-;-;114328;36002;876;2117;343;-
09573129;      Tuchenbach;64835;3063;394;1230;99;-;40;215;2675;-;-;-;42179;12834;712;1279;115;-
09573130;      Veitsbronn;161805;10485;1444;4895;2330;-;308;874;8506;2190;-;-;93868;30704;1494;4481;226;-
09573133;      Wilhermsdorf, M;266369;8661;1842;7568;713;-;592;864;12369;328;-;-;165676;53475;7043;7098;140;-
09573134;      Zirndorf, St;287855;33863;5246;8842;2450;-;3704;4424;20252;1232;-;104;113791;84149;1884;7215;699;-
09574;    Nürnberger Land (Lkr);7995246;305990;60511;170708;14054;32957;30129;31312;392732;35539;2433;-;2547917;4145972;60789;159311;4892;-
09574111;      Alfeld;179509;2342;146;3306;247;-;214;346;7000;-;-;-;83834;76753;309;4981;31;-
09574112;      Altdorf b.Nürnberg, St;485842;28662;4610;15444;1869;-;2382;2165;35486;1661;-;-;216112;160492;2958;13562;439;-
09574117;      Burgthann;391844;27930;1869;10861;319;2;1435;1697;17381;1595;22;-;151883;164150;3264;9082;354;-
09574120;      Engelthal;136280;2211;108;3368;297;-;338;237;4801;-;-;-;63500;58543;578;2281;18;-
09574123;      Feucht, M;98061;17579;3900;5599;585;-;2162;1922;8663;1746;-;-;6583;40656;906;7326;434;-
09574128;      Happurg;425747;8300;626;7274;748;-;1997;796;15369;507;-;-;161503;210566;7744;10216;101;-
09574129;      Hartenstein;247581;2797;3579;3520;313;3711;70;377;8895;1599;66;-;71422;146944;1415;2852;21;-
09574131;      Henfenfeld;66379;3733;327;1775;60;-;571;243;3583;852;-;-;30481;21597;772;2321;64;-
09574132;      Hersbruck, St;229057;20962;4389;8726;731;-;4271;1805;14065;2330;797;-;79025;86200;2124;3351;281;-
09574135;      Kirchensittenbach;432090;4689;260;7602;404;-;195;363;13410;-;-;-;185565;216328;1010;2140;124;-
09574138;      Lauf a.d.Pegnitz, St;597735;38375;6838;20121;1218;264;4391;3369;35770;2111;124;-;233174;230957;6102;14312;609;-
09574139;      Leinburg;294346;13336;1237;9366;334;1200;799;2242;11186;-;-;-;139600;106912;2519;5439;176;-
09574140;      Neuhaus a.d.Pegnitz, M;233082;6790;2142;4653;320;197;365;376;8799;3180;779;-;113968;84889;3148;3418;58;-
09574141;      Neunkirchen a.Sand;141303;8248;3960;3318;2181;1101;448;1143;8825;1697;53;-;50283;55773;1627;2498;148;-
09574145;      Offenhausen;224984;3469;779;4869;430;-;885;369;8240;-;17;-;104290;96683;824;4063;66;-
09574146;      Ottensoos;100057;3853;1206;2046;60;-;316;407;3963;953;103;-;43051;40100;1208;2731;60;-
09574147;      Pommelsbrunn;500578;14448;1545;9372;471;3417;1109;1321;19817;3917;278;-;177852;259384;2150;5392;105;-
09574150;      Reichenschwand;68416;4660;695;2114;60;140;490;339;3528;941;194;-;26072;25891;1217;2009;66;-
09574152;      Röthenbach a.d.Pegnitz, St;142932;13755;13998;5126;529;1497;1476;2065;10183;955;-;-;19860;66589;1952;4716;231;-
09574154;      Rückersdorf;35742;11727;217;2132;15;-;480;496;3532;1455;-;-;8560;5513;489;887;239;-
09574155;      Schnaittach, M;493463;14153;1008;12230;711;9174;879;1775;30732;947;-;-;191823;212435;5060;12061;475;-
09574156;      Schwaig b.Nürnberg;59000;15260;3420;3178;225;-;331;1045;7195;1452;-;-;10971;11734;941;2809;439;-
09574157;      Schwarzenbruck;222442;15211;1929;7583;240;4997;575;704;11808;945;-;-;41358;126538;3426;6998;130;-
09574158;      Simmelsdorf;408721;7874;659;7481;206;2339;743;854;18662;463;-;-;150542;213345;1040;4429;84;-
09574160;      Velden, St;213418;3076;819;3377;16;-;143;3813;7840;294;-;-;73209;117667;517;2613;34;-
09574161;      Vorra;220841;4109;64;3504;300;-;699;293;7213;2280;-;-;77422;121468;1530;1910;49;-
09574164;      Winkelhaid;64489;8428;175;2317;205;-;721;458;5097;382;-;-;27839;16568;476;1767;56;-
09574444;      Gemeindefreie Gebiete;1281307;13;6;446;960;4918;1644;292;61689;3277;-;-;8135;1171297;5483;23147;-;-
09575;    Neustadt a.d.Aisch-Bad Windsheim (Lkr);12676620;189201;59285;261050;44798;11973;23911;30345;582396;37803;-;35;7268314;3707379;93286;362517;4327;-
09575112;      Bad Windsheim, St;782503;16654;6426;17527;2706;1635;6471;12745;41789;888;-;-;467101;177881;4579;25775;326;-
09575113;      Baudenbach, M;220942;2269;30;4499;360;-;313;256;9305;280;-;-;112163;87087;1050;3226;104;-
09575115;      Burgbernheim, St;423130;6371;4938;7027;4114;375;411;411;18838;2433;-;-;253558;98004;1898;24654;98;-
09575116;      Burghaslach, M;439720;5758;3695;8601;982;63;629;623;21224;-;-;-;212427;169173;2733;13629;183;-
09575117;      Dachsbach, M;205750;3766;429;4417;305;-;483;240;7913;-;-;15;112119;62979;5758;7276;50;-
09575118;      Diespeck;209974;7815;2178;5337;2625;-;483;562;10609;-;-;-;108751;62567;1968;6915;164;-
09575119;      Dietersheim;312351;4196;1405;7110;488;-;238;264;12895;963;-;-;189904;83758;1682;9290;158;-
09575121;      Emskirchen, M;672925;13087;3503;13972;1381;1247;1347;1017;31963;3645;-;8;351481;223546;9184;17360;184;-
09575122;      Ergersheim;300054;1654;1597;5124;1078;1014;99;192;13589;980;-;-;199310;64198;1063;10063;93;-
09575124;      Gallmersgarten;151814;1736;1216;3734;1793;2054;311;180;6782;2335;-;-;97829;28425;173;5200;46;-
09575125;      Gerhardshofen;272211;5617;1163;5530;432;-;440;357;11717;-;-;-;115894;112967;8461;9567;66;-
09575127;      Gollhofen;170290;1379;249;3513;1047;162;146;198;11317;740;-;-;140732;7322;747;2738;-;-
09575128;      Gutenstetten;213655;2903;649;4183;3197;-;254;191;8933;-;-;-;105165;80660;2183;5248;89;-
09575129;      Hagenbüchach;115020;3227;-;2506;274;-;163;214;5019;712;-;12;62651;36836;450;2903;53;-
09575130;      Hemmersheim;238358;936;24;4493;600;-;198;98;10852;-;-;-;205933;11075;934;3189;26;-
09575133;      Illesheim;214203;1485;93;13108;370;273;293;298;8532;8915;-;-;132278;36939;1009;10566;44;-
09575134;      Ippesheim, M;235690;1771;935;4642;333;27;278;202;13677;1271;-;-;173025;33605;664;5198;62;-
09575135;      Ipsheim, M;422455;3866;765;6403;556;214;489;433;19661;682;-;-;223262;153848;2728;9466;82;-
09575138;      Langenfeld;72058;2545;764;1086;277;-;66;262;4532;1371;-;-;57090;1284;422;2295;64;-
09575143;      Marktbergel, M;241915;3744;948;6662;563;1438;173;357;11034;2412;-;-;142385;53926;855;17370;48;-
09575144;      Markt Bibart, M;301185;4756;3373;3556;2219;-;216;358;14262;2206;-;-;161089;100054;1156;7820;120;-
09575145;      Markt Erlbach, M;608946;10949;2153;13855;2331;-;784;729;26682;421;-;-;313836;223517;4509;9073;107;-
09575146;      Markt Nordheim, M;393239;1665;174;7078;1363;1959;325;220;14376;-;-;-;250645;103630;1133;10571;100;-
09575147;      Markt Taschendorf, M;276811;2576;110;3952;1337;-;91;236;10533;-;-;-;125751;123715;1644;6764;102;-
09575150;      Münchsteinach;294667;3561;334;4431;848;-;629;612;12579;-;-;-;100227;164266;1473;5637;70;-
09575152;      Neuhof a.d.Zenn, M;308498;4289;773;6252;1938;-;613;397;14458;178;-;-;166688;101513;2451;8864;84;-
09575153;      Neustadt a.d.Aisch, St;612148;21928;6626;17173;1409;768;3139;1946;34014;4829;-;-;333814;164576;3891;17679;356;-
09575155;      Oberickelsheim;182275;1196;200;3115;520;-;260;-;8560;-;-;-;161443;4618;249;2055;59;-
09575156;      Obernzenn, M;396796;4710;704;9879;2420;-;1042;886;14531;-;-;-;222829;115437;3159;21043;156;-
09575157;      Oberscheinfeld, M;422565;2561;419;6777;303;42;178;326;15883;-;-;-;218732;164750;2075;10436;83;-
09575161;      Scheinfeld, St;451236;10530;1751;8208;894;35;485;993;22561;674;-;-;212209;179045;2304;11306;241;-
09575163;      Simmershofen;342046;1329;214;6243;464;-;448;623;14416;-;-;-;270864;36182;730;10442;91;-
09575165;      Sugenheim, M;633894;4606;689;9062;1753;667;605;407;27789;-;-;-;338034;234221;2376;13448;237;-
09575166;      Trautskirchen;198155;2810;794;3967;215;-;154;420;8021;-;-;-;116830;59732;928;4204;80;-
09575167;      Uehlfeld, M;312335;5602;2462;7246;887;-;514;875;13216;-;-;-;156345;103884;11219;9930;155;-
09575168;      Uffenheim, St;594860;10471;6384;15431;1559;-;968;1465;32538;1661;-;-;403033;107985;2425;10687;253;-
09575179;      Weigenheim;326458;1539;126;3660;456;-;131;298;12792;207;-;-;191056;108838;1365;5918;72;-
09575181;      Wilhelmsdorf;78056;3344;992;1688;385;-;44;454;3855;-;-;-;40024;22651;1580;3018;21;-
09575444;      Gemeindefreie Gebiete;27432;-;-;3;16;-;-;-;1149;-;-;-;21807;2685;78;1694;-;-
09576;    Roth (Lkr);8954085;229435;54095;196146;26743;22956;13551;35722;435151;34767;-;-;3551825;3998846;123480;227540;3828;-
09576111;      Abenberg, St;484223;11356;2831;9779;866;962;835;9438;22850;-;-;-;221334;189342;5728;8731;171;-
09576113;      Allersberg, M;597194;14774;2547;11151;1763;855;833;1057;33669;2037;-;-;240505;268213;8028;11486;276;-
09576117;      Büchenbach;307706;9967;1587;6388;442;873;498;773;11976;1768;-;-;121736;143749;4003;3850;96;-
09576121;      Georgensgmünd;469092;14178;6436;8926;3024;1295;369;860;20124;1743;-;-;148080;249546;5082;9071;358;-
09576122;      Greding, St;1037632;13378;3243;18297;6665;351;753;1839;47950;2583;-;-;565153;321705;3126;52365;224;-
09576126;      Heideck, St;586518;11212;1762;12441;301;-;632;1121;22269;-;-;-;247802;274677;2634;11523;144;-
09576127;      Hilpoltstein, St;897371;25037;6228;22410;3817;6893;1509;3971;48244;5292;-;-;463418;261284;18397;30523;348;-
09576128;      Kammerstein;370957;6195;866;7722;1392;-;165;845;21585;-;-;-;161152;163195;3304;4410;126;-
09576132;      Schwanstetten, M;323601;12247;825;4133;79;-;324;901;12370;2;-;-;71061;216114;2623;2806;116;-
09576137;      Rednitzhembach;130097;12524;2281;3379;928;2187;275;573;8899;2096;-;-;41052;49073;2551;4128;151;-
09576141;      Röttenbach;216427;6416;2605;2964;360;505;150;486;9534;452;-;-;57161;127660;1393;6667;74;-
09576142;      Rohr;465421;7324;701;10449;659;-;449;2923;20946;-;-;-;240180;174685;1467;5513;125;-
09576143;      Roth, St;963530;39060;10949;38469;2123;2825;3655;3950;48576;13518;-;-;181686;566333;30300;21323;763;-
09576147;      Spalt, St;556914;9993;1673;10121;905;2967;989;2721;23697;4;-;-;228739;237293;24298;13322;192;-
09576148;      Thalmässing, M;805657;10228;2634;19711;1626;165;651;1581;35859;2119;-;-;470019;228489;3200;29144;231;-
09576151;      Wendelstein, M;508926;25544;6927;9078;1750;3078;1464;2683;29613;2386;-;-;91989;316998;5670;11372;374;-
09576444;      Gemeindefreie Gebiete;232819;2;-;728;43;-;-;-;16990;767;-;-;758;210490;1676;1306;59;-
09577;    Weißenburg-Gunzenhausen (Lkr);9709142;186624;49904;207211;31727;52039;27028;38727;421036;34725;4710;1426;4847823;3324843;197583;278835;4901;-
09577111;      Absberg, M;189765;2647;391;4405;980;-;303;3675;6641;-;-;-;74596;64192;25760;6123;52;-
09577113;      Alesheim;204558;1663;142;4689;991;-;133;183;8566;-;-;-;156357;23552;1566;6663;53;-
09577114;      Muhr a.See;109540;5526;104;2001;98;-;328;619;6009;860;183;-;43040;36120;9289;5307;56;-
09577115;      Bergen;199194;2380;611;4306;841;-;354;342;8676;-;1649;381;118172;55467;674;5292;49;-
09577120;      Burgsalach;193025;2578;651;4182;826;-;295;236;8316;-;57;-;121832;51992;69;1950;41;-
09577122;      Dittenheim;293378;3525;443;6804;1957;117;187;435;13122;1825;-;-;222464;32621;1398;8421;59;-
09577125;      Ellingen, St;312533;8236;1960;7504;449;-;1120;5685;16027;2052;-;-;212074;49150;1770;6365;141;-
09577127;      Ettenstatt;158407;1961;80;3972;293;-;132;217;7497;-;-;-;113000;26701;655;3841;58;-
09577133;      Gnotzheim, M;124722;1771;303;2711;330;-;36;298;5246;-;-;-;88122;23121;287;2462;35;-
09577136;      Gunzenhausen, St;827347;29354;7061;25353;4217;-;4517;4060;45504;7434;585;48;472832;155213;46784;23666;719;-
09577138;      Haundorf;513535;7255;666;6210;889;1380;714;840;20184;272;123;-;141161;318095;7751;7885;110;-
09577140;      Heidenheim, M;522685;5320;2697;9168;1241;317;440;3110;21351;-;-;-;247001;198984;3671;29139;246;-
09577141;      Höttingen;192643;2805;362;3902;1820;-;165;956;8125;-;-;-;118742;49715;596;5389;66;-
09577148;      Langenaltheim;390671;5300;2841;5814;1444;13706;680;663;14396;-;-;-;158708;174402;592;11915;210;-
09577149;      Markt Berolzheim, M;145633;3143;370;2477;405;-;573;291;5267;977;-;-;68528;57806;660;5062;74;-
09577150;      Meinheim;163511;1731;346;3129;633;-;131;180;7354;316;-;-;101575;43953;376;3733;54;-
09577151;      Nennslingen, M;219699;3112;337;5057;689;-;448;819;10365;-;873;324;174901;14115;652;7928;79;-
09577158;      Pappenheim, St;643196;7785;2984;9963;2442;11651;1402;853;22743;1242;-;-;233733;327926;2381;17831;260;-
09577159;      Pfofeld;238881;4270;564;20652;346;-;594;1646;9945;1230;-;-;106124;63080;23987;6346;97;-
09577161;      Pleinfeld, M;713852;16193;4643;10722;786;3466;2561;5133;34861;4393;-;-;258702;294890;56084;21000;418;-
09577162;      Polsingen;338636;3824;520;6874;1168;572;307;599;13401;-;-;-;190227;111558;1175;8272;139;-
09577163;      Raitenbuch;381763;2508;286;3794;856;1114;244;554;11402;-;-;-;126032;228665;353;5870;85;-
09577168;      Solnhofen;135577;4355;2574;1259;428;5885;379;507;5847;1541;-;-;33424;67465;1536;10287;90;-
09577172;      Theilenhofen;203301;2447;238;5195;1132;-;147;293;8441;-;-;-;153349;25337;1221;5429;72;-
09577173;      Treuchtlingen, St;1033928;24252;6247;18439;2297;9198;4060;3046;45209;9810;44;673;471351;403521;5173;29868;740;-
09577177;      Weißenburg i.Bay., GKSt;975872;30372;11533;22477;3278;4633;6437;3105;45506;2773;1196;-;456818;358420;2012;26492;820;-
09577179;      Westheim;283290;2311;950;6152;891;-;341;382;11035;-;-;-;184958;68782;1111;6299;78;-
096;  Unterfranken;85314020;2273030;512142;1624989;279674;151758;347608;384037;4483812;247941;6810;2092;36633174;35261039;755402;2299163;51349;-
09661;    Aschaffenburg (Krfr.St);624772;67970;32004;34331;6272;631;35413;9415;49673;9071;-;-;135854;196814;16350;28321;2653;-
09662;    Schweinfurt (Krfr.St);357059;50286;18228;47949;3413;821;13927;8922;45015;5147;-;-;78334;57628;13770;12016;1603;-
09663;    Würzburg (Krfr.St);876297;123411;26461;103169;7478;24;34412;15843;88969;15843;-;-;236773;170827;11317;38235;3535;-
09671;    Aschaffenburg (Lkr);6991483;309550;77717;121605;17148;13839;27669;44257;363943;18869;-;-;1668910;3948784;65601;306950;6641;-
09671111;      Alzenau, St;593239;32577;13971;15968;2478;3773;3049;4884;36323;1423;-;-;150954;289259;14438;23349;793;-
09671112;      Bessenbach;299790;10492;1955;5424;219;438;961;1261;12790;192;-;-;103918;148533;913;12445;249;-
09671113;      Blankenbach;39568;3293;267;774;291;-;167;394;2405;211;-;-;20704;9465;248;1194;155;-
09671114;      Karlstein a.Main;126725;13121;7775;3348;120;313;1267;2103;8697;799;-;-;33920;38756;8248;7946;312;-
09671119;      Geiselbach;96441;4658;670;1798;62;760;282;339;5082;-;-;-;50373;27083;304;4971;59;-
09671120;      Glattbach;35328;6662;184;707;54;-;168;383;2219;-;-;-;7433;15070;20;2276;152;-
09671121;      Goldbach, M;109690;14110;1781;3757;989;-;722;1876;8574;717;-;-;33964;38064;499;4295;342;-
09671122;      Großostheim, M;443275;23831;8223;14465;1247;2615;3876;3073;28377;1891;-;-;208576;131231;2825;12498;547;-
09671124;      Haibach;73569;13882;1136;2736;300;10;707;1435;5206;-;-;-;24136;20817;104;2708;392;-
09671126;      Heigenbrücken;67333;4798;118;1712;200;-;635;1523;4669;1423;-;-;18340;18295;597;14947;76;-
09671127;      Heimbuchenthal;171527;4855;565;2080;201;-;348;559;6162;-;-;-;15554;130373;266;10564;-;-
09671128;      Heinrichsthal;45210;2306;153;1304;97;-;166;242;2228;-;-;-;29200;8055;135;1298;26;-
09671130;      Hösbach, M;305934;22507;4118;11054;575;721;1101;6729;20520;1322;-;-;128731;90128;1120;16636;672;-
09671133;      Johannesberg;136380;9631;206;1599;685;-;337;606;6917;-;-;-;46194;58574;238;11281;112;-
09671134;      Kahl a.Main;106435;12265;2995;5199;300;-;926;3568;8668;1053;-;-;8166;50682;8959;3387;267;-
09671135;      Kleinkahl;118579;4834;995;2498;201;-;353;378;5503;-;-;-;53392;47242;939;2178;66;-
09671136;      Kleinostheim;138940;11213;7511;3868;596;1973;1333;3008;12120;1669;-;-;35810;48895;5485;5286;173;-
09671138;      Krombach;106556;5256;260;2434;96;-;271;480;5481;135;-;-;58729;28961;474;3931;48;-
09671139;      Laufach;156014;10064;1561;2813;912;-;1329;1464;7162;3531;-;-;49817;68741;543;7879;198;-
09671140;      Mainaschaff;73020;9865;4429;2716;327;-;1268;865;7639;1267;-;-;12636;23201;4926;3643;238;-
09671141;      Mespelbrunn;155218;4820;206;1626;29;77;252;376;5488;-;-;-;25872;103316;211;12859;86;-
09671143;      Mömbris, M;358748;27172;2124;7477;504;1277;1873;2867;20889;812;-;-;155441;119667;1692;16166;787;-
09671148;      Rothenbuch;70485;4478;450;2169;81;-;634;461;3568;-;-;-;33355;13133;1268;10846;42;-
09671150;      Sailauf;138163;7404;1063;3618;1368;956;791;930;7611;488;-;-;61876;42076;835;8980;167;-
09671152;      Schöllkrippen, M;126444;7729;1197;5312;727;-;366;946;7338;363;-;-;84729;13778;457;3314;188;-
09671153;      Sommerkahl;54633;3019;173;1123;84;80;145;414;2838;-;-;-;31485;13091;237;1906;38;-
09671155;      Stockstadt a.Main, M;188792;10613;11496;4077;3249;-;2289;810;16537;1573;-;-;27666;93573;8013;8744;152;-
09671156;      Waldaschaff;65963;7810;1339;1292;134;-;657;813;6108;-;-;-;16241;19402;225;11867;75;-
09671157;      Weibersbrunn;28897;4134;85;1711;238;-;439;248;5566;-;-;-;7684;2579;94;6070;49;-
09671159;      Westerngrund;89742;4926;83;2287;55;30;243;442;4717;-;-;-;59206;14189;283;3244;37;-
09671160;      Dammbach;329199;4592;165;2689;67;12;439;349;10659;-;-;-;36592;261777;475;11279;104;-
09671162;      Wiesen;56429;2628;463;1528;453;-;257;402;2497;-;-;-;35957;8464;115;3626;39;-
09671444;      Gemeindefreie Gebiete;2085217;5;-;442;209;804;18;29;73385;-;-;-;2259;1952314;415;55337;-;-
09672;    Bad Kissingen (Lkr);11369559;214571;37879;268484;26565;14209;26824;41675;567566;25930;222;-;4036986;5492292;50061;561285;5010;-
09672111;      Aura a.d.Saale;101034;2201;61;1368;374;-;337;367;4316;-;-;-;30007;59633;779;1561;30;-
09672112;      Bad Bocklet, M;379242;9943;1153;6357;1262;-;1709;965;20304;-;-;-;117496;201952;4756;13194;151;-
09672113;      Bad Brückenau, St;237169;11426;2264;6840;1023;-;2273;1472;12759;1551;-;-;51739;136411;2487;6741;183;-
09672114;      Bad Kissingen, GKSt;699266;35854;3766;25173;4388;312;8463;11324;43959;3829;222;-;186615;344215;3748;25954;1444;-
09672117;      Burkardroth, M;691033;17704;1755;11764;1333;1813;758;2170;31954;-;-;-;321230;271166;3455;25616;315;-
09672121;      Elfershausen, M;349021;5837;409;5067;1043;3154;930;980;27659;879;-;-;128559;157522;2255;14579;148;-
09672122;      Euerdorf, M;163295;3830;650;2705;1468;1017;172;683;9884;1885;-;-;54986;80578;1693;3695;49;-
09672124;      Fuchsstadt;183024;3837;543;3772;1306;742;476;441;9841;-;-;-;65394;90502;48;6122;-;-
09672126;      Geroda, M;168028;1918;72;3179;27;-;67;159;4781;-;-;-;106168;48262;369;2958;68;-
09672127;      Hammelburg, St;1289018;21163;5084;54981;2448;1256;2024;3400;63459;4929;-;-;420498;489749;7568;211989;470;-
