GENESIS-Tabelle: Temporär
Fläche: Gemeinden, Fläche (ALKIS), Art der tatsächlichen;;;;;;;;;;;;;;;;;;;
Nutzung (6)/(10)/(17), Jahr;;;;;;;;;;;;;;;;;;;
(von 2011 bis 2015);;;;;;;;;;;;;;;;;;;
Flächenerhebung nach Art der tatsächlichen Nutzung;;;;;;;;;;;;;;;;;;;
31.12.2014;;;;;;;;;;;;;;;;;;;
;;Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS)
09775126;      Holzheim;76045;4037;72;1761;16;-;228;459;4051;-;-;-;53426;10325;664;968;38;-
09775129;      Illertissen, St;363899;32176;9771;13136;857;1333;1321;3430;31468;1749;-;1201;204599;49484;5311;7695;368;-
09775132;      Kellmünz a.d.Iller, M;85301;3469;714;1043;280;316;355;322;3856;751;-;-;23834;45733;3212;1385;31;-
09775134;      Nersingen;242810;17565;3951;5738;393;258;1543;1451;14973;2072;17;-;110825;64373;14449;4979;223;-
09775135;      Neu-Ulm, GKSt;809570;58779;27583;40883;5841;518;18735;10531;73158;4550;-;-;399279;126499;23613;18008;1593;-
09775139;      Elchingen;248916;15769;6216;5626;1069;1509;777;1511;24838;1676;-;-;115801;50804;18699;4309;312;-
09775141;      Oberroth;99498;2369;57;1849;126;-;10;202;4361;-;-;-;62087;25734;544;2143;16;-
09775142;      Osterberg;137936;2633;185;2435;275;-;-;85;5452;-;-;-;72664;52275;396;1501;35;-
09775143;      Pfaffenhofen a.d.Roth, M;426744;15694;1056;11109;526;1123;245;1020;21667;-;-;-;292670;73368;2599;5459;208;-
09775149;      Roggenburg;274145;7013;577;6633;158;170;179;672;13489;-;-;-;181941;52262;3806;7084;161;-
09775152;      Senden, St;252195;29532;4455;11411;923;-;3968;3235;25301;1800;-;-;107795;43419;12324;7089;943;-
09775161;      Unterroth;153826;2887;378;1910;87;-;50;103;5437;-;-;-;66562;73950;1016;1428;18;-
09775162;      Vöhringen, St;236913;23241;7329;6887;2158;-;608;2400;22024;873;-;-;94889;61718;8034;6362;390;-
09775164;      Weißenhorn, St;537125;25514;9954;15215;1801;-;2507;2180;30452;2164;-;-;289054;141277;2857;13627;523;-
09775444;      Gemeindefreie Gebiete;450812;96;-;700;1450;19;188;955;10147;-;-;-;2823;423747;8938;1749;-;-
09776;    Lindau (Bodensee) (Lkr);3234437;130646;21903;102428;4866;4247;10737;22147;125815;15660;2940;-;1842214;890693;28221;29357;2563;-
09776111;      Bodolz;30331;4518;111;1470;29;-;116;332;1898;614;-;-;17134;3635;179;295;-;-
09776112;      Gestratz;153176;2540;198;3544;71;-;55;70;3293;-;-;-;99492;41132;1561;1192;28;-
09776113;      Grünenbach;251315;3519;606;3573;350;1641;74;85;6526;459;270;-;133668;97572;1584;1349;39;-
09776114;      Heimenkirch, M;212356;6286;1034;6167;148;-;180;344;6228;1125;-;-;126526;61395;1264;1530;129;-
09776115;      Hergensweiler;120824;3739;1129;3179;23;-;22;324;4766;1754;1313;-;73224;28172;2128;1006;45;-
09776116;      Lindau (Bodensee), GKSt;330460;31372;6679;19117;1831;-;5216;7100;23861;5297;421;-;156521;62888;5408;3703;1046;-
09776117;      Lindenberg i.Allgäu, St;118474;15047;3077;7026;203;75;631;827;7624;-;131;-;51458;28946;916;1875;638;-
09776118;      Maierhöfen;179341;2572;458;5336;147;137;176;576;4529;-;56;-;107697;55792;580;1261;24;-
09776120;      Nonnenhorn;19664;3875;81;1418;25;-;614;314;1612;510;-;-;10289;326;464;106;30;-
09776121;      Oberreute;134898;5037;277;3082;20;-;58;359;4069;-;117;-;84181;35395;546;1747;10;-
09776122;      Opfenbach;167716;4136;793;5149;76;-;23;1138;4647;1053;-;-;99374;49245;1441;614;27;-
09776124;      Röthenbach (Allgäu);149564;3358;730;4172;134;799;50;322;4915;574;29;-;95213;35382;1057;2789;40;-
09776125;      Scheidegg, M;273760;8583;1074;8615;142;11;722;2838;9371;-;63;-;138877;99117;2010;2270;67;-
09776126;      Sigmarszell;160052;6149;502;4794;80;-;542;354;7654;312;-;-;82736;54160;1772;904;93;-
09776127;      Stiefenhofen;289790;3437;300;5441;144;-;903;160;6405;764;-;-;192323;76679;1286;1887;61;-
09776128;      Wasserburg (Bodensee);63359;5626;559;4066;194;-;341;404;3874;556;27;-;38010;7614;747;1262;79;-
09776129;      Weiler-Simmerberg, M;312993;10338;2308;8980;278;1320;343;939;10247;130;509;-;172990;97997;2899;3585;130;-
09776130;      Weißensberg;78417;5215;1290;2685;622;-;563;5428;7759;667;-;-;35611;16002;1288;1258;29;-
09776131;      Hergatz;187947;5299;697;4614;349;264;108;233;6537;1845;4;-;126890;39244;1091;724;48;-
09777;    Ostallgäu (Lkr);13949105;263653;63548;279379;27381;26141;18593;39300;398931;20920;63323;47;7789771;4346323;370266;237199;4330;-
09777111;      Aitrang;307189;3814;700;6305;178;315;110;484;6533;1280;1505;-;220923;59749;3560;1681;52;-
09777112;      Biessenhofen;270167;8507;4430;5717;974;394;593;412;11605;1578;-;-;148587;77141;7467;2629;133;-
09777114;      Baisweil;262892;2699;378;4516;473;358;123;244;7101;-;-;-;167606;77521;740;1047;86;-
09777118;      Bidingen;363203;3570;178;6164;462;316;82;371;8319;-;1550;-;217808;121674;1506;1149;54;-
09777121;      Buchloe, St;361658;19291;6142;12532;2188;988;1208;1577;21970;3395;98;-;234282;49449;3928;4310;300;-
09777124;      Eggenthal;281178;3030;351;4228;85;312;-;211;6089;-;109;-;176942;88513;1140;135;33;-
09777125;      Eisenberg;136208;2422;340;4087;27;237;120;191;4427;251;695;-;95243;26564;1149;430;25;-
09777128;      Friesenried;222301;3211;358;3705;160;601;89;292;5174;-;-;-;134478;73636;339;212;46;-
09777129;      Füssen, St;434971;22139;4028;25198;1711;-;2982;3301;20026;1448;7031;-;163313;124978;55813;2431;572;-
09777130;      Germaringen;228767;7902;3639;5881;1031;1978;53;529;11218;-;-;-;163718;31219;357;1102;140;-
09777131;      Görisried;231341;2815;621;5257;1057;-;100;253;4099;-;44;-;129097;83036;4171;775;16;-
09777135;      Hopferau;131635;1438;337;3930;61;10;163;-;7278;592;1017;-;107155;8198;871;550;35;-
09777138;      Günzach;234867;2630;797;4845;289;116;129;126;5099;1563;-;-;161310;57330;352;281;-;-
09777139;      Irsee, M;174712;3952;178;3149;255;-;395;-;4455;-;-;-;85256;76007;824;169;72;-
09777140;      Jengen;337500;5060;481;7722;2941;278;30;299;12233;989;22;-;240383;61496;3617;1880;69;-
09777141;      Kaltental, M;221390;4106;249;5440;741;365;147;408;6359;-;-;-;146710;55559;562;705;39;-
09777144;      Kraftisried;162301;1285;880;2389;80;577;1;-;5804;-;4;-;102138;48529;350;237;27;-
09777145;      Lamerdingen;342444;5258;473;7809;241;-;163;549;9289;1922;1623;27;271771;38896;2505;1848;70;-
09777147;      Lechbruck am See;172659;6233;615;5007;442;-;515;5066;5163;-;500;-;111505;30358;5867;1310;78;-
09777149;      Lengenwang;196173;2844;626;4085;111;380;180;288;3988;617;976;-;147046;33429;1268;315;20;-
09777151;      Marktoberdorf, St;952216;30596;12087;23399;3471;4708;1870;2407;34357;1484;5563;-;558021;257447;12243;3894;669;-
09777152;      Mauerstetten;165731;6771;1855;3881;165;-;168;551;6503;-;879;-;99039;44577;222;1000;120;-
09777153;      Nesselwang, M;295200;7905;1898;5225;377;862;362;1792;12398;593;2742;20;149734;105360;4231;1585;116;-
09777154;      Obergünzburg, M;467023;11681;1489;11110;887;430;441;1479;12425;15;36;-;318364;106683;986;796;201;-
09777155;      Oberostendorf;210381;3652;409;4637;2951;385;62;314;6636;-;322;-;157601;32150;559;652;51;-
09777157;      Osterzell;107999;1611;345;2147;191;39;40;-;2651;-;-;-;72593;27795;314;252;21;-
09777158;      Pforzen;236989;4826;1596;5162;916;3018;230;1405;7567;455;476;-;147018;60240;3268;750;62;-
09777159;      Pfronten;622755;14727;3496;9500;261;1889;359;1530;13022;1059;4153;-;207759;348880;7211;8729;180;-
09777163;      Rieden am Forggensee;131681;3140;656;2062;83;-;161;1017;4989;-;509;-;67772;34220;16778;263;31;-
09777164;      Rieden;84064;3221;633;2061;26;235;13;5770;3255;917;-;-;49990;14395;2973;517;58;-
09777165;      Ronsberg, M;165290;3877;1136;3245;204;-;76;333;4601;-;175;-;104247;45988;978;388;42;-
09777166;      Roßhaupten;390520;3589;1476;5897;220;-;392;283;9500;-;1052;-;219027;136325;12450;245;64;-
09777167;      Ruderatshofen;335213;3514;602;6446;1245;948;90;932;8494;1426;1406;-;191755;115839;2216;218;82;-
09777168;      Rückholz;172294;1347;347;3560;87;52;167;234;3927;-;291;-;124165;31649;6279;158;31;-
09777169;      Schwangau;760328;7882;408;5747;310;186;5769;2912;12582;-;229;-;163929;342876;146877;70547;74;-
09777170;      Seeg;500713;4860;632;8921;247;1734;82;443;13244;784;11033;-;332496;118768;5175;2188;106;-
09777171;      Stötten a.Auerberg;407408;3686;664;7347;204;-;15;249;9832;-;946;-;241227;138645;2855;1655;83;-
09777172;      Stöttwang;197878;4076;319;4624;167;222;96;428;5716;-;-;-;120691;59881;719;905;34;-
09777173;      Halblech;1254531;8335;1800;8491;458;930;228;851;22335;-;16995;-;323380;717233;37268;116128;99;-
09777175;      Unterthingau, M;452412;5374;1935;7729;257;417;114;535;12192;552;367;-;268999;148065;4179;1588;109;-
09777176;      Untrasried;257554;3184;290;5505;113;22;98;304;6257;-;-;-;187677;53402;500;154;48;-
09777177;      Waal, M;279424;5361;710;4975;498;-;416;470;7908;-;264;-;176948;78843;2183;743;105;-
09777179;      Wald;179709;2183;751;3588;5;60;90;261;4178;-;711;-;124482;41044;2306;25;25;-
09777182;      Westendorf;119265;4415;1502;3505;226;2578;25;102;4438;-;-;-;89643;11969;457;372;33;-
09777183;      Rettenbach a.Auerberg;128971;1634;711;2649;305;201;46;97;3695;-;-;-;67943;50767;653;251;19;-
09778;    Unterallgäu (Lkr);12300600;320869;77222;276521;41677;43442;14139;49191;512312;38808;3542;495;7465827;3161368;141713;149120;4354;-
09778111;      Amberg;109563;3544;170;2430;7839;269;-;218;4196;43;-;-;80209;9385;383;831;46;-
09778113;      Apfeltrach;150119;3033;568;2688;99;20;3;113;6691;-;-;-;106942;26925;596;2409;32;-
09778115;      Babenhausen, M;272368;11950;3439;8221;616;2076;968;1133;13494;-;367;-;143969;77871;4133;3972;159;-
09778116;      Bad Wörishofen, St;577940;25228;5301;17203;2156;1318;3913;3533;30931;1545;-;-;343656;124263;10474;8049;370;-
09778118;      Benningen;111778;4718;1973;2331;254;1588;5;586;5257;3064;1600;-;69510;18526;546;1745;75;-
09778119;      Böhen;205311;1569;738;4188;27;-;27;179;4883;-;-;-;138680;53478;726;801;15;-
09778120;      Boos;176617;5888;510;3190;41;77;55;222;6754;-;-;-;81361;76028;925;1513;53;-
09778121;      Breitenbrunn;419075;6633;1109;8054;1079;312;64;1209;17730;623;-;-;250054;124330;2585;5211;82;-
09778123;      Buxheim;102371;6476;1410;2284;218;-;171;7177;9731;688;211;-;36106;32863;3902;1059;75;-
09778127;      Dirlewang, M;232623;4985;1091;4144;261;234;225;463;8790;-;-;-;144420;63399;1003;3545;63;-
09778130;      Egg a.d.Günz;207079;3313;160;3753;88;270;39;418;6976;-;-;-;129023;58755;2544;1720;20;-
09778134;      Eppishausen;394993;7292;801;4092;202;705;-;391;14672;-;-;270;209882;150496;2330;3769;91;-
09778136;      Erkheim, M;321681;8708;3617;7105;135;854;361;750;16502;-;77;-;198728;76978;2699;5053;114;-
09778137;      Ettringen;415046;9214;3833;7758;1202;1422;85;527;14398;771;-;-;254292;113525;4360;3469;190;-
09778139;      Fellheim;50816;2375;786;1421;180;518;35;266;3047;348;-;-;27350;10924;2571;961;34;-
09778144;      Bad Grönenbach, M;420169;11695;3549;12827;2027;8037;273;676;15741;483;69;-;253504;105833;3003;2332;120;-
09778149;      Hawangen;145082;3116;1196;3208;713;-;6;520;4781;296;-;-;100260;27898;758;2306;24;-
09778150;      Heimertingen;138478;4857;1849;2181;1481;1346;295;668;6849;599;-;-;79538;32845;3908;2004;58;-
09778151;      Holzgünz;120859;3165;1045;2678;4194;96;3;736;7567;596;-;-;67039;31714;258;1736;32;-
09778157;      Kirchhaslach;320394;3505;709;5493;180;106;51;234;13246;-;64;-;140018;153490;1837;1442;19;-
09778158;      Kirchheim i.Schw., M;319541;7747;1622;6833;358;712;176;635;13968;-;234;-;252759;23227;5298;5799;173;-
09778161;      Kronburg;202581;4995;210;4340;68;1031;48;750;5546;-;173;-;120284;51419;10809;2829;79;-
09778162;      Lachen;133163;3832;833;3811;226;-;2;270;3683;165;-;-;89313;27175;1028;2787;38;-
09778163;      Lauben;183939;3753;359;3934;674;243;170;505;7035;-;12;-;107521;54586;2627;2469;51;-
09778164;      Lautrach;80594;2919;220;2101;428;-;208;328;2822;-;-;-;39901;26899;3454;1254;60;-
09778165;      Legau, M;363616;6502;518;11181;224;-;127;639;9475;-;41;-;266566;54482;9497;4227;137;-
09778168;      Markt Rettenbach, M;514875;9401;1508;11466;450;1019;139;441;15690;-;-;-;330038;137763;2765;3997;198;-
09778169;      Markt Wald, M;308063;8041;671;4160;505;59;123;576;9433;743;-;193;148995;125614;4259;4602;89;-
09778171;      Memmingerberg;60868;4791;2001;3663;179;-;173;375;4714;11999;-;-;31399;326;123;1089;36;-
09778173;      Mindelheim, St;564336;21933;9591;17654;1587;2268;2817;2460;34415;2744;-;-;305942;146656;6711;9300;258;-
09778177;      Niederrieden;139063;4162;248;1905;35;-;-;302;5212;-;-;-;70632;55567;275;692;33;-
09778180;      Kammlach;267155;5859;1321;4516;369;316;156;189;11771;346;-;-;151410;87071;1112;2669;50;-
09778183;      Oberrieden;208164;4409;330;3621;743;1081;61;717;7582;-;-;-;138572;47161;1258;2587;42;-
09778184;      Oberschönegg;182793;3040;802;3229;236;-;81;211;7636;-;-;-;95333;68837;1200;2155;33;-
09778186;      Ottobeuren, M;560762;13195;2360;16921;526;-;1198;6858;18078;142;-;-;374574;121355;2283;3071;201;-
09778187;      Pfaffenhausen, M;211358;6904;1732;4202;639;205;193;1111;10317;649;-;-;152316;24689;2740;5551;110;-
09778188;      Pleß;153864;2584;301;2248;252;290;-;67;4368;548;130;-;110500;27184;3483;1877;32;-
09778190;      Salgen;232968;4406;1152;6035;557;1199;51;277;10917;160;-;-;169030;31089;4261;3786;48;-
09778196;      Sontheim;265463;6917;306;4700;117;725;137;429;8980;1362;-;-;163990;72919;2685;2118;78;-
09778199;      Stetten;157067;4295;1474;2179;367;620;53;297;8042;452;-;-;74154;63184;426;1477;47;-
09778202;      Trunkelsberg;19404;3287;-;787;25;-;344;536;2320;-;146;-;7107;4495;-;273;84;-
09778203;      Türkheim, M;315537;12909;6099;8183;3349;4706;422;6623;16479;1210;-;-;175762;66882;6134;6599;180;-
09778204;      Tussenhausen, M;417937;8454;803;8873;220;202;152;734;15953;86;-;-;219552;155701;3530;3518;159;-
09778205;      Ungerhausen;70242;2599;687;1730;9;-;4;219;3290;5474;-;-;48713;4968;572;1940;37;-
09778207;      Unteregg;236931;3368;353;5193;252;85;-;472;6482;-;-;-;173225;45373;825;1240;63;-
09778209;      Rammingen;192757;3953;842;3855;431;456;48;859;8073;983;-;-;133295;34922;1219;3777;44;-
09778214;      Westerheim;211563;5814;913;4182;876;1164;193;932;10281;844;147;-;134791;46587;1846;2931;62;-
09778216;      Wiedergeltingen;116102;3202;951;2357;1163;54;18;465;6239;742;-;-;79803;16976;2604;1477;51;-
09778217;      Winterrieden;97898;2277;319;2188;68;-;12;238;4030;-;-;-;69163;17120;458;1991;34;-
09778218;      Wolfertschwenden;144819;4893;2621;3652;358;5424;44;169;6001;534;14;-;87513;32439;293;798;66;-
09778219;      Woringen;175526;4083;1806;5074;2553;2069;214;172;8042;412;-;-;101256;46562;1543;1688;52;-
09778221;      Kettershausen;266883;5081;415;5697;841;266;196;316;12128;-;257;32;187610;42574;6839;4574;57;-
09778444;      Gemeindefreie Gebiete;32406;-;-;802;-;-;-;-;1074;157;-;-;267;30040;15;51;-;-
09779;    Donau-Ries (Lkr);12746817;279435;91095;305752;37952;27147;24443;46487;582360;33283;6803;17222;7476494;3387178;189704;236577;4885;-
09779111;      Alerheim;233705;3428;1316;6371;1021;-;151;549;11450;-;-;-;185831;15824;3224;4479;61;-
09779112;      Amerdingen;191053;2226;388;3274;215;132;878;707;6884;-;-;216;96500;77063;377;2157;36;-
09779115;      Asbach-Bäumenheim;118916;8802;5093;5007;385;753;413;879;9361;1222;395;-;75331;4816;4857;1485;117;-
09779117;      Auhausen;155498;2184;885;5226;342;-;41;114;6626;773;-;-;113537;18798;3061;3847;64;-
09779126;      Buchdorf;166656;4709;1047;3611;664;-;95;432;8964;-;-;204;93065;50532;381;2914;38;-
09779129;      Daiting;254558;1961;-;3620;674;-;14;338;8909;-;-;27;139760;95907;707;2609;32;-
09779130;      Deiningen;153272;3798;2079;3697;211;172;56;408;7010;-;-;-;122334;9980;708;2760;59;-
09779131;      Donauwörth, GKSt;770448;36090;11123;27551;2922;2201;4180;11312;44129;6283;889;213;343540;230777;33328;15472;438;-
09779136;      Ederheim;165726;3320;1150;2962;245;95;103;492;6787;-;-;609;54427;89652;376;5459;49;-
09779138;      Ehingen a.Ries;156420;1088;75;3996;267;-;179;153;8078;-;50;49;131197;7510;1031;2685;62;-
09779146;      Forheim;232537;1211;133;3256;176;84;83;144;7558;-;54;-;89872;127116;265;2563;22;-
09779147;      Fremdingen;500866;4389;822;9206;895;-;187;706;20489;1318;-;1468;254495;198375;3622;4756;138;-
09779148;      Fünfstetten;267091;3367;4;5248;1605;222;180;368;10461;1214;340;632;171931;65703;672;5122;22;-
09779149;      Genderkingen;116703;3488;1533;2999;224;221;44;455;5478;1045;-;-;77259;12811;9054;2050;42;-
09779154;      Hainsfarth;175419;3388;794;4241;87;422;171;693;8687;671;103;606;120752;28913;2340;3441;110;-
09779155;      Harburg (Schwaben), St;731621;14136;4772;14442;1161;8381;463;2008;37404;4455;331;5289;403947;200769;7949;25853;261;-
09779162;      Hohenaltheim;177908;1391;145;2807;210;-;438;524;7480;-;76;449;72351;89401;393;2217;26;-
09779163;      Holzheim;202869;2756;1603;5229;224;34;62;331;8258;-;88;135;141230;38534;288;4077;20;-
09779167;      Huisheim;227876;5085;803;3887;651;1287;323;692;8419;-;-;791;139675;57730;2350;6150;33;-
09779169;      Kaisheim, M;417012;10180;1203;7495;959;-;415;823;18379;901;60;117;163917;200454;5168;6817;124;-
09779176;      Maihingen;141787;2463;413;3724;664;-;567;467;6259;-;-;381;118442;3624;742;3998;43;-
09779177;      Marktoffingen;135950;2701;337;3817;657;-;91;362;7966;959;-;528;110309;5769;299;2093;62;-
09779178;      Marxheim;465764;5175;40;11272;899;388;77;402;17934;-;59;1090;257553;150911;11954;7974;36;-
09779180;      Megesheim;125377;1630;181;2998;136;-;93;295;5378;-;39;42;83260;29277;475;1532;41;-
09779181;      Mertingen;384224;9180;2511;9118;1033;387;630;1221;16132;1200;90;-;255608;76386;4384;6208;136;-
09779184;      Mönchsdeggingen;320551;3245;509;5722;268;969;302;476;12684;-;-;1349;146833;142775;447;4910;62;-
09779185;      Möttingen;318381;5707;1062;9939;1331;41;658;689;13789;1058;-;367;254294;22195;1837;5287;127;-
09779186;      Monheim, St;693545;13280;5816;13052;1609;1568;619;1644;29953;236;826;1043;332527;274115;2367;14671;219;-
09779187;      Münster;177080;2881;372;4807;1250;1046;196;381;6608;-;25;-;110151;42644;4699;1990;30;-
09779188;      Munningen;227729;3458;2030;5670;1372;-;97;545;10342;-;29;-;170514;24105;3818;5617;132;-
09779192;      Niederschönenfeld;143394;3411;584;3398;775;-;24;320;6020;-;141;-;67717;46717;11461;2787;39;-
09779194;      Nördlingen, GKSt;681008;31063;13533;26077;1992;1944;4025;4131;43139;4369;44;288;510568;13713;3680;21661;781;-
09779196;      Oberndorf a.Lech;193649;7353;823;4248;602;806;89;2687;8390;99;393;-;125126;32312;7897;2749;75;-
09779197;      Oettingen i.Bay., St;342288;8472;5273;10276;2368;-;3185;1652;18710;1411;-;27;249391;30945;3834;6449;295;-
09779198;      Otting;133982;2048;75;2093;52;587;23;235;5324;1399;62;245;68591;51339;400;1496;13;-
09779201;      Rain, St;771199;16261;9641;25867;4211;2643;1478;1827;37479;1953;731;58;527082;110226;18205;13310;227;-
09779203;      Reimlingen;95364;3470;396;2833;635;-;240;265;5947;458;-;153;76593;3288;149;899;38;-
09779206;      Rögling;107431;1984;9;1316;88;-;75;328;4307;-;-;28;47101;50999;56;1121;19;-
09779217;      Tagmersheim;159526;2766;832;3620;646;-;150;464;5879;-;-;-;95906;47085;317;1833;28;-
09779218;      Tapfheim;444449;11158;1980;8010;869;392;391;1218;19023;1562;-;96;238020;132551;22370;6707;102;-
09779224;      Wallerstein, M;194403;7273;1542;5499;887;-;1671;1401;9221;697;-;-;156664;6127;349;2835;237;-
09779226;      Wechingen;240299;2898;419;5329;747;-;95;654;10683;-;46;-;191326;21267;2028;4729;78;-
09779228;      Wemding, St;316193;12176;7518;8292;575;2372;1147;2464;15933;-;1932;349;152301;99447;4819;6613;255;-
09779231;      Wolferstadt;307056;2385;231;4614;996;-;44;231;10954;-;-;373;138367;146403;279;2123;56;-
09779444;      Gemeindefreie Gebiete;210034;-;-;36;152;-;-;-;3495;-;-;-;1299;202293;2687;72;-;-
09780;    Oberallgäu (Lkr);15280043;254243;39414;237585;15962;16304;11625;51789;376526;21334;18782;2435;7023641;5662007;256873;1287677;3846;-
09780112;      Altusried, M;916868;18794;2237;22738;829;769;570;1434;24109;-;-;-;601236;221026;15641;7227;258;-
09780113;      Balderschwang;416645;697;32;1297;54;-;127;75;3819;-;-;-;132169;243650;2366;32348;11;-
09780114;      Betzigau;292837;3958;1032;6110;274;787;257;345;8825;934;269;-;195307;70683;2182;1825;49;-
09780115;      Blaichach;501033;7706;1560;4586;91;114;482;743;8518;532;620;-;222147;215441;8112;30161;220;-
09780116;      Bolsterlang;203698;2186;160;2632;6;108;-;5643;3636;-;-;-;112089;71153;1887;4198;-;-
09780117;      Buchenberg, M;581508;9357;338;8020;142;-;742;505;13807;-;1051;-;211441;326817;5418;3755;115;-
