;;Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS);Bodenfläche (ALKIS)
;;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung;Art der tatsächlichen Nutzung
;;Insgesamt;Wohnen;Gewerbe, Industrie;sonstige Gebäude- und Freifläche;Betriebsfläche (ohne Abbauland);Abbauland;Grünanlage;sonstige Erholungsfläche;Straße, Weg, Platz;sonstige Verkehrsfläche;Moor;Heide;Landwirtschaftsfläche (ohne Moor, Heide);Waldfläche;Wasserfläche;Unland;Friedhof;Flächen anderer Nutzung (ohne Unland, Friedhof)
;;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar;ar
09563;    Fürth (Krfr.St);633508;103776;26479;51454;3421;-;12423;15767;67536;6666;-;-;220899;82428;13495;25669;3495;-
09564;    Nürnberg (Krfr.St);1863742;346332;102609;183139;18645;964;107145;41427;231052;93061;-;-;331005;315298;34635;44219;14211;-
09565;    Schwabach (Krfr.St);408191;54872;9886;22392;7146;-;3560;3306;35480;2624;-;-;136989;116995;3044;10527;1370;-
09571;    Ansbach (Lkr);19718393;364880;102055;458583;70966;17864;39828;58602;894911;42363;1334;2060;11196519;5632763;179736;648892;7037;-
09571111;      Adelshofen;271768;1727;352;5262;342;127;152;392;10601;-;-;-;175162;66537;1084;9977;53;-
09571113;      Arberg, M;313021;5513;764;6097;558;-;358;596;12395;-;-;-;154806;118999;4174;8698;63;-
09571114;      Aurach;366668;6736;2452;7257;3342;-;250;753;21719;586;-;-;217209;95188;1360;9728;88;-
09571115;      Bechhofen, M;618628;13154;3153;13091;2132;1952;1206;1507;23884;-;-;-;330031;195406;9874;22874;364;-
09571122;      Bruckberg;76195;2214;80;2629;81;-;253;122;4051;-;-;-;28684;34461;376;3159;85;-
09571125;      Buch a.Wald;264415;1872;421;5545;918;-;174;6780;9454;-;-;-;155600;71773;1902;9941;35;-
09571127;      Burgoberbach;126178;8012;1211;3807;395;578;480;618;6573;-;-;-;83192;14962;1232;5013;105;-
09571128;      Burk;140950;2938;375;1888;1026;63;194;216;4931;-;-;-;44827;76315;2863;5218;96;-
09571130;      Colmberg, M;383489;4276;583;7642;1011;-;253;3577;13796;-;-;-;241900;97810;2191;10373;77;-
09571132;      Dentlein a.Forst, M;180134;6672;691;4262;764;95;282;474;6807;-;-;-;62323;89601;2037;6052;74;-
09571134;      Diebach;223581;2001;212;4633;255;428;91;262;12979;-;-;251;148764;43257;833;9559;56;-
09571135;      Dietenhofen, M;639428;11449;4320;13098;2828;-;1455;1127;28935;-;-;-;350060;203255;4273;18431;197;-
09571136;      Dinkelsbühl, GKSt;751669;20796;7955;22241;2322;-;4760;6932;40191;2061;-;-;422390;179177;17239;25195;410;-
09571137;      Dombühl, M;178964;4110;1323;3310;711;-;153;329;7062;2224;-;-;94496;57267;1136;6764;79;-
09571139;      Dürrwangen, M;230326;5992;485;4350;483;705;247;1058;10167;-;-;-;94851;101234;4371;6270;113;-
09571141;      Ehingen;476295;3807;672;8542;462;216;422;792;16731;-;-;-;274538;148724;9421;11824;144;-
09571145;      Feuchtwangen, St;1372431;22385;9556;36344;4162;749;2472;2934;67656;3502;-;-;797334;360761;13469;50828;279;-
09571146;      Flachslanden, M;409382;5713;680;7375;1325;-;370;796;15535;619;495;-;190474;168596;4099;13173;132;-
09571152;      Gebsattel;191217;4272;248;3651;252;263;290;237;14085;-;-;-;135460;23910;1370;7097;82;-
09571154;      Gerolfingen;125921;2054;170;4285;279;57;128;451;5576;420;-;-;85816;14483;1831;10333;38;-
09571155;      Geslau;419718;2591;1022;8666;663;-;252;677;16028;-;-;-;282617;97681;1502;7972;47;-
09571165;      Heilsbronn, St;622496;15697;4925;13976;10002;-;1129;1657;30781;2400;-;-;320698;205928;2100;13013;190;-
09571166;      Herrieden, St;817068;15596;4870;17217;2070;-;3006;1761;34737;-;-;-;466250;241842;4591;24909;219;-
09571169;      Insingen;213184;2237;1302;4623;618;-;125;400;9310;-;-;-;154044;33014;585;6891;35;-
09571170;      Langfurth;211573;5320;534;4858;485;389;177;1161;8864;-;-;-;117248;58500;4913;8990;134;-
09571171;      Lehrberg, M;508588;6146;465;9143;2495;-;620;504;20876;1592;-;-;265076;180447;3150;17973;101;-
09571174;      Leutershausen, St;841068;11562;4239;17960;2632;-;1919;1490;31073;5298;-;-;542436;182956;8167;30785;551;-
09571175;      Lichtenau, M;413598;7589;1777;10593;2407;-;499;4916;24778;-;-;-;217366;124668;2683;16207;115;-
09571177;      Merkendorf, St;260773;5758;2345;8239;1713;-;763;398;12270;1457;59;-;187827;29203;1547;9134;60;-
09571178;      Mitteleschenbach;105125;3110;338;3173;403;-;102;285;4667;-;-;-;58384;32310;388;1927;38;-
09571179;      Mönchsroth;119233;3933;1387;3270;104;642;161;314;5186;-;-;34;61294;34878;2506;5455;69;-
09571180;      Neuendettelsau;338134;11010;1945;12010;1068;-;919;966;19083;626;-;-;175943;101128;2071;11173;192;-
09571181;      Neusitz;137822;4737;1140;3272;498;-;207;737;11657;216;-;13;93010;14773;1041;6479;42;-
09571183;      Oberdachstetten;236467;3942;365;5613;454;-;297;288;9935;1777;-;-;129416;75434;975;7927;44;-
09571188;      Ohrenbach;227328;1034;293;5584;699;-;155;-;12404;-;-;-;162977;35216;760;8161;45;-
09571189;      Ornbau, St;151628;3516;696;3237;412;-;438;349;5769;-;573;-;119831;5501;3025;8228;53;-
09571190;      Petersaurach;418144;11708;1617;9449;4026;-;762;809;20344;2960;-;-;199100;153573;1882;11747;167;-
09571192;      Röckingen;109123;1620;190;2722;201;-;86;302;4498;-;-;-;82930;8475;1437;6619;43;-
09571193;      Rothenburg ob der Tauber, GKSt;416819;15511;7042;14038;813;6121;3812;948;21843;1972;-;-;282719;44188;2910;14573;329;-
09571194;      Rügland;209206;2782;708;4723;476;-;186;339;9297;-;-;-;109459;71326;1217;8645;48;-
09571196;      Sachsen b.Ansbach;209402;8187;365;5861;1005;-;395;765;9350;5003;-;-;106686;59834;1387;10460;104;-
09571198;      Schillingsfürst, St;275161;5843;1892;6983;742;-;1624;510;12268;-;-;-;125375;113953;1400;4456;115;-
09571199;      Schnelldorf;514792;8348;4309;11090;1479;-;590;1319;30286;1994;-;-;242455;193608;3397;15727;190;-
09571200;      Schopfloch, M;153398;6628;1115;5898;196;-;606;318;7563;958;-;-;98559;23984;2159;5113;301;-
09571205;      Steinsfeld;318040;2463;1614;6332;922;3228;158;-;15572;487;-;-;217758;57860;1329;10253;64;-
09571208;      Unterschwaningen;185735;1768;313;3949;296;265;1797;798;6861;834;-;-;99284;60258;3797;5469;46;-
09571214;      Wassertrüdingen, St;535806;11192;2515;12840;1501;-;1023;1473;20307;1372;207;797;322195;140513;3946;15681;244;-
09571216;      Weidenbach, M;217114;4771;377;6793;452;-;233;501;9884;714;-;-;142677;42910;2219;5511;72;-
09571217;      Weihenzell;452272;6206;1105;9249;891;-;670;611;16852;693;-;-;240312;158194;2078;15310;101;-
09571218;      Weiltingen, M;240213;2784;330;5778;424;-;524;319;9528;-;-;-;150920;58583;2345;8595;83;-
09571222;      Wettringen;214245;2495;326;3089;231;543;100;414;7361;-;-;-;99617;93034;980;6015;40;-
09571223;      Wieseth;205856;3053;812;6270;241;148;144;638;7552;-;-;-;126992;48400;2500;9029;77;-
09571224;      Wilburgstetten;252839;5314;6941;4916;783;944;194;567;10919;1918;-;685;103682;98672;8613;8629;62;-
09571225;      Windelsbach;385033;2249;299;5660;659;-;164;292;15347;276;-;280;167879;179610;2754;9517;47;-
09571226;      Windsbach, St;681098;11665;2799;15559;880;-;1101;734;30655;221;-;-;341635;253048;4164;18477;160;-
09571227;      Wittelshofen;242295;2068;223;6921;492;-;271;232;10292;8;-;-;177182;34613;1827;8070;96;-
09571228;      Wörnitz;244514;3456;2620;7736;1567;-;177;437;16357;175;-;-;170678;31040;1070;9156;45;-
09571229;      Wolframs-Eschenbach, St;254657;5298;1197;5984;2318;351;452;420;11103;-;-;-;146091;74176;1084;6085;98;-
09571444;      Gemeindefreie Gebiete;18168;-;-;-;-;-;-;-;326;-;-;-;-;17716;102;24;-;-
09572;    Erlangen-Höchstadt (Lkr);5646600;240893;30693;128985;16811;4543;22467;29652;281984;8394;329;1124;2135103;2373348;206947;161085;4242;-
09572111;      Adelsdorf;316675;13750;1532;11451;913;-;1246;1699;15266;482;-;-;139305;92633;24028;14177;193;-
09572114;      Aurachtal;184012;6148;431;3863;562;-;480;484;7907;-;-;-;107610;47882;4528;4003;114;-
09572115;      Baiersdorf, St;117999;11313;1734;4791;418;-;1812;677;10033;1004;-;-;58697;16784;4688;5854;194;-
09572119;      Bubenreuth;41460;7671;334;1587;52;-;264;365;3718;474;-;-;11080;14099;820;783;213;-
09572120;      Buckenhof;13897;4856;14;680;72;-;327;78;1425;-;-;66;2736;2966;232;355;90;-
09572121;      Eckental, M;297509;26558;3176;10752;834;-;1472;2944;17859;826;79;3;150700;69836;3641;8429;400;-
09572126;      Gremsdorf;129634;2879;1282;2886;250;590;279;450;8952;200;-;-;67291;20459;16920;7144;52;-
09572127;      Großenseebach;72024;4248;168;1255;157;-;211;415;3180;-;-;-;25476;32181;2621;2022;90;-
09572130;      Hemhofen;67595;9854;880;3119;348;-;453;966;4553;387;-;-;21503;19199;3172;2840;321;-
09572131;      Heroldsberg, M;110982;15008;1703;4161;417;945;1456;1014;7966;665;-;44;59913;14260;595;2589;246;-
09572132;      Herzogenaurach, St;476194;34596;6727;19331;2307;-;5431;9703;25606;1029;-;-;220696;125064;9600;15604;500;-
09572133;      Heßdorf;247810;6520;1294;4706;535;330;572;481;13963;-;250;-;100228;82990;24688;11202;51;-
09572135;      Höchstadt a.d.Aisch, St;708719;27224;3809;14550;1995;1605;1653;2039;38735;163;-;-;272711;280084;39347;24242;562;-
09572137;      Kalchreuth;108621;5251;474;3591;226;559;920;786;4910;624;-;-;66967;21028;1322;1861;102;-
09572139;      Lonnerstadt, M;227220;3811;212;5002;727;309;293;513;9134;-;-;-;119491;79281;2784;5539;124;-
09572141;      Marloffstein;66180;4008;8;1739;65;-;262;286;2977;-;-;-;39614;14901;1032;1251;37;-
09572142;      Möhrendorf;131768;8541;420;2914;293;205;501;635;6777;460;-;698;48328;48886;8024;4994;92;-
09572143;      Mühlhausen, M;165939;2998;576;4456;451;-;299;584;9340;423;-;-;94291;46054;2208;4117;142;-
09572147;      Oberreichenbach;48303;2452;422;1221;58;-;207;20;2353;-;-;-;18620;18771;2796;1322;61;-
09572149;      Röttenbach;77551;10193;305;3328;403;-;603;477;3929;-;-;-;21865;27182;5835;3367;64;-
09572154;      Spardorf;32247;3501;-;1317;38;-;138;383;1343;-;-;-;14351;9497;76;1455;148;-
09572158;      Uttenreuth;59513;9494;289;2325;115;-;990;728;3621;-;-;-;31212;8641;718;1267;113;-
09572159;      Vestenbergsgreuth, M;318512;3245;1687;6651;3575;-;289;771;13184;-;-;-;151412;129200;2706;5733;59;-
09572160;      Wachenroth, M;231677;4395;2402;4879;1021;-;485;540;14215;326;-;-;118888;74156;4296;6015;59;-
09572164;      Weisendorf, M;367590;12275;814;8240;584;-;1599;433;14734;-;-;-;169191;115564;29808;14133;215;-
09572444;      Gemeindefreie Gebiete;1026969;104;-;190;395;-;225;2181;36304;1331;-;313;2927;961750;10462;10787;-;-
09573;    Fürth (Lkr);3075493;185079;28129;86319;17751;1973;19490;19507;158965;11830;-;104;1651141;787272;27501;77242;3190;-
09573111;      Ammerndorf, M;50576;3639;366;1134;840;-;448;482;2807;-;-;-;26837;10640;930;2323;130;-
09573114;      Cadolzburg, M;454166;19656;4245;12783;1874;-;4315;1447;18302;718;-;-;235080;142286;3218;10065;177;-
09573115;      Großhabersdorf;355090;7662;1079;8362;1382;-;871;656;12585;-;-;-;217849;95955;2238;6333;118;-
09573120;      Langenzenn, St;463344;20220;7185;10985;2569;1973;2180;3032;26281;1946;-;-;227901;139405;6143;13187;337;-
09573122;      Oberasbach, St;120950;25315;1508;5736;371;-;1623;1633;10307;1334;-;-;44915;13989;728;13156;335;-
09573123;      Obermichelbach;92798;8136;559;2527;339;-;191;428;5229;-;-;-;59979;13265;472;1626;47;-
09573124;      Puschendorf;33946;4130;163;1745;234;-;100;2211;2001;528;-;-;14141;7761;100;709;123;-
09573125;      Roßtal, M;443790;18589;2184;11310;3631;-;1827;1656;19239;3290;-;-;249849;125460;1026;5411;318;-
09573126;      Seukendorf;84971;5392;225;2308;675;-;202;442;5778;145;-;-;46210;21345;579;1622;48;-
09573127;      Stein, St;195104;15808;1695;7129;113;-;2787;1199;12543;152;-;-;113588;35991;884;2871;344;-
09573129;      Tuchenbach;64960;3141;394;1226;98;-;40;216;2682;-;-;-;42254;12880;714;1200;115;-
09573130;      Veitsbronn;161656;10613;1477;4844;2395;-;333;919;8542;2183;-;-;93438;30835;1500;4351;226;-
09573133;      Wilhermsdorf, M;266377;8801;1842;7527;718;-;631;865;12354;328;-;-;165679;53159;7093;7206;174;-
09573134;      Zirndorf, St;287765;33977;5207;8703;2512;-;3942;4321;20315;1206;-;104;113421;84301;1876;7182;698;-
09574;    Nürnberger Land (Lkr);7995750;307417;61754;172683;14358;33015;30181;31339;393203;35187;2379;-;2539425;4144627;60775;164516;4891;-
09574111;      Alfeld;179543;2414;178;3217;247;-;214;345;6985;-;-;-;83808;76742;308;5054;31;-
09574112;      Altdorf b.Nürnberg, St;486283;28772;4630;15411;2047;-;2260;2167;35454;1644;-;-;217412;159201;2963;13882;440;-
09574117;      Burgthann;392107;27999;1837;10922;345;2;1450;1694;17428;1594;22;-;151823;163896;3253;9488;354;-
09574120;      Engelthal;136185;2247;134;3526;296;-;329;237;4804;-;-;-;63332;58579;578;2105;18;-
09574123;      Feucht, M;98051;17671;3931;5760;585;-;2076;1951;8687;1940;-;-;6642;40681;906;6787;434;-
09574128;      Happurg;425921;8277;680;7322;750;-;2033;797;15359;503;-;-;161549;210635;7743;10172;101;-
09574129;      Hartenstein;247532;2814;3581;3549;313;3713;87;377;8959;1575;66;-;71226;146953;1415;2883;21;-
09574131;      Henfenfeld;66445;3771;327;1857;61;-;616;243;3603;854;-;-;30303;21792;770;2184;64;-
09574132;      Hersbruck, St;229082;21059;4276;8881;731;-;4407;1805;14066;2326;797;-;78662;86265;2124;3402;281;-
09574135;      Kirchensittenbach;431839;4723;260;7600;401;-;199;363;13536;-;-;-;185355;216211;1009;2059;123;-
09574138;      Lauf a.d.Pegnitz, St;598066;38510;6772;20425;1234;263;4463;3358;35839;2113;124;-;233298;231271;6133;13654;609;-
09574139;      Leinburg;294389;13378;1245;9265;328;1199;788;2264;11223;-;-;-;139791;106603;2524;5605;176;-
09574140;      Neuhaus a.d.Pegnitz, M;233140;6860;2188;4931;320;181;319;369;9013;3063;779;-;113280;85015;3158;3606;58;-
09574141;      Neunkirchen a.Sand;141356;8321;3877;3634;2221;1101;448;1143;8833;1697;53;-;50141;55787;1627;2325;148;-
09574145;      Offenhausen;225052;3512;781;4884;468;-;882;369;8245;-;17;-;104289;96681;824;4034;66;-
09574146;      Ottensoos;100126;3942;1217;2019;78;-;368;407;3959;954;103;-;43002;40112;1209;2696;60;-
09574147;      Pommelsbrunn;500377;14503;1510;9366;472;3410;1145;1321;19677;3911;224;-;177467;259258;2137;5871;105;-
09574150;      Reichenschwand;68382;4665;691;2113;60;140;490;338;3526;941;194;-;26061;25877;1217;2003;66;-
09574152;      Röthenbach a.d.Pegnitz, St;142875;13803;15338;5035;563;1497;1474;2065;10147;890;-;-;19865;66594;1951;3422;231;-
09574154;      Rückersdorf;35704;11605;217;2169;15;-;485;496;3569;1299;-;-;8563;5684;489;875;238;-
09574155;      Schnaittach, M;493501;14374;1007;12690;710;9253;884;1778;30730;966;-;-;186410;212176;5060;16988;475;-
09574156;      Schwaig b.Nürnberg;58977;15196;3441;3145;225;-;331;1044;7146;1436;-;-;11058;12035;938;2543;439;-
09574157;      Schwarzenbruck;222505;15245;1929;7620;238;4999;497;704;11832;945;-;-;41509;126479;3411;6967;130;-
09574158;      Simmelsdorf;408675;7989;648;7619;193;2339;732;854;18617;314;-;-;148207;213135;1055;6889;84;-
09574160;      Velden, St;213161;3118;818;3424;16;-;143;3808;7983;293;-;-;72855;117554;511;2604;34;-
09574161;      Vorra;220837;4136;64;3558;265;-;699;293;7190;2272;-;-;77382;121610;1535;1784;49;-
09574164;      Winkelhaid;64475;8500;171;2295;205;-;718;458;5129;382;-;-;27867;16555;461;1678;56;-
09574444;      Gemeindefreie Gebiete;1281164;13;6;446;971;4918;1644;291;61664;3275;-;-;8268;1171246;5466;22956;-;-
09575;    Neustadt a.d.Aisch-Bad Windsheim (Lkr);12675554;190746;58470;261385;44975;11898;24228;30826;581804;37698;-;35;7261222;3709179;93169;365454;4465;-
09575112;      Bad Windsheim, St;782519;16762;6396;17665;2592;1636;6510;12775;41796;888;-;-;466717;177948;4571;25919;344;-
09575113;      Baudenbach, M;220923;2269;112;4300;523;-;313;256;9290;280;-;-;112030;87126;1055;3265;104;-
09575115;      Burgbernheim, St;422979;6369;4931;6987;4117;375;399;411;18840;2432;-;-;253662;97965;1897;24486;108;-
09575116;      Burghaslach, M;439796;5837;3072;8702;982;63;597;629;21276;-;-;-;212850;169244;2719;13641;184;-
09575117;      Dachsbach, M;205780;3783;426;4458;639;-;451;241;7954;-;-;15;111725;63021;5759;7257;51;-
09575118;      Diespeck;209947;7833;2178;5352;2624;-;482;562;10610;-;-;-;108894;62983;1968;6297;164;-
09575119;      Dietersheim;312270;4243;1407;6883;488;-;238;264;12895;963;-;-;190075;83745;1682;9227;160;-
09575121;      Emskirchen, M;672697;13183;3488;13937;1369;1245;1304;1016;31873;3550;-;8;351602;223461;9183;17294;184;-
09575122;      Ergersheim;300235;1703;1631;5247;1086;1015;149;229;13606;975;-;-;199040;64239;1065;10160;90;-
09575124;      Gallmersgarten;151760;1446;1220;3907;1710;2052;347;180;6758;2351;-;-;98065;28393;203;5082;46;-
09575125;      Gerhardshofen;272053;5744;1163;5467;432;-;436;349;11847;-;-;-;115665;113015;8516;9353;66;-
09575127;      Gollhofen;170248;1320;249;3547;1063;162;148;198;11334;740;-;-;141267;7318;747;2130;25;-
09575128;      Gutenstetten;213667;2919;649;4216;3216;-;254;191;8944;-;-;-;105234;80766;2182;5000;96;-
09575129;      Hagenbüchach;115014;3320;-;2486;274;-;180;232;5074;712;-;12;62388;36793;450;3040;53;-
09575130;      Hemmersheim;238292;952;24;4669;620;-;232;353;10279;-;-;-;205591;11070;936;3522;44;-
09575133;      Illesheim;214126;1503;96;13095;375;273;395;298;8633;8910;-;-;132182;37062;1011;10250;43;-
09575134;      Ippesheim, M;235659;1777;936;4689;424;27;278;202;13438;1271;-;-;172769;33660;664;5462;62;-
09575135;      Ipsheim, M;422659;3950;749;6377;558;242;499;433;19660;685;-;-;223332;153925;2727;9440;82;-
09575138;      Langenfeld;72043;2566;775;1084;285;-;66;262;4486;1371;-;-;57115;1293;423;2253;64;-
09575143;      Marktbergel, M;241970;3758;950;6673;565;1440;173;357;11114;2413;-;-;141104;54008;856;18511;48;-
09575144;      Markt Bibart, M;300924;4928;3263;3531;2283;-;286;373;14185;2195;-;-;160036;100023;1156;8531;134;-
09575145;      Markt Erlbach, M;608974;11134;2100;13656;2097;-;824;735;26713;421;-;-;314007;223518;4511;9149;109;-
09575146;      Markt Nordheim, M;393200;1665;174;6999;1363;1946;325;220;14353;-;-;-;250151;103708;1134;11083;79;-
09575147;      Markt Taschendorf, M;276578;2572;110;3921;1377;-;91;236;10527;-;-;-;125564;123682;1641;6755;102;-
09575150;      Münchsteinach;294692;3591;366;4391;850;-;634;609;12548;-;-;-;100523;164224;1295;5591;70;-
09575152;      Neuhof a.d.Zenn, M;308554;4492;805;6152;1940;-;611;388;14525;178;-;-;165557;101267;2465;10093;81;-
09575153;      Neustadt a.d.Aisch, St;612313;21988;6687;17219;1431;769;3185;1947;33995;4826;-;-;333900;164703;3890;17417;356;-
09575155;      Oberickelsheim;182230;1205;200;3217;504;-;262;5;8674;-;-;-;160672;4619;259;2554;59;-
09575156;      Obernzenn, M;396743;4784;703;9782;2377;-;1032;886;14552;-;-;-;222941;115430;3160;20940;156;-
09575157;      Oberscheinfeld, M;422668;2600;420;6671;462;42;149;325;15812;-;-;-;218992;164761;2072;10279;83;-
09575161;      Scheinfeld, St;451091;10561;1735;8323;910;5;503;996;22584;674;-;-;211594;179449;2301;11215;241;-
09575163;      Simmershofen;341903;1345;214;6251;464;-;448;623;14472;-;-;-;270666;36212;729;10386;93;-
09575165;      Sugenheim, M;633824;4638;639;9324;1436;606;607;407;27560;-;-;-;338129;234254;2368;13554;302;-
09575166;      Trautskirchen;198264;2824;795;4008;215;-;154;419;8019;-;-;-;116844;59773;929;4204;80;-
09575167;      Uehlfeld, M;312321;5718;2465;7162;927;-;507;937;13255;-;-;-;156319;103817;11196;9863;155;-
09575168;      Uffenheim, St;594727;10567;6225;15592;1559;-;987;1530;32539;1656;-;-;402140;108471;2423;10784;254;-
09575179;      Weigenheim;326436;1553;126;3749;464;-;131;298;12818;207;-;-;189978;108837;1367;6836;72;-
09575181;      Wilhelmsdorf;78049;3344;991;1691;358;-;41;454;3819;-;-;-;40105;22710;1581;2934;21;-
09575444;      Gemeindefreie Gebiete;27426;-;-;5;16;-;-;-;1147;-;-;-;21797;2686;78;1697;-;-
09576;    Roth (Lkr);8953952;230559;54293;198401;26949;23783;13312;36478;441267;34332;-;-;3540478;4007456;122940;219934;3770;-
09576111;      Abenberg, St;484105;11381;2831;9808;874;962;829;9439;22851;-;-;-;221038;189273;5727;8921;171;-
09576113;      Allersberg, M;597155;14824;2555;11473;1776;855;833;1057;33674;2038;-;-;233421;274490;8030;11855;274;-
09576117;      Büchenbach;307805;9980;1674;6373;438;874;511;892;12094;1765;-;-;121390;143632;3967;4119;96;-
09576121;      Georgensgmünd;469407;14201;6553;8921;3023;1295;362;840;20184;1740;-;-;148036;249625;5077;9192;358;-
09576122;      Greding, St;1037468;13450;3295;18473;6675;351;742;1898;48660;2585;-;-;564387;322425;3122;51179;226;-
09576126;      Heideck, St;586404;11480;1877;12465;325;-;509;1189;23390;-;-;-;247531;274343;2649;10529;117;-
09576127;      Hilpoltstein, St;897091;25221;6279;22863;3885;7635;1431;4055;49571;5288;-;-;461265;261704;17730;29815;349;-
09576128;      Kammerstein;371126;6236;783;7681;1394;-;165;847;21620;-;-;-;159930;164308;3305;4731;126;-
09576132;      Schwanstetten, M;323952;12256;824;4250;79;-;382;900;12417;2;-;-;70829;215815;2631;3451;116;-
09576137;      Rednitzhembach;130203;12680;2077;3707;984;2190;263;573;8942;1914;-;-;40806;50214;2553;3160;140;-
09576141;      Röttenbach;216609;6515;2695;3083;360;676;159;487;9541;451;-;-;57101;127711;1394;6362;74;-
09576142;      Rohr;464919;7369;688;10438;669;-;449;2922;20947;-;-;-;239224;175042;1464;5582;125;-
09576143;      Roth, St;963503;39106;10780;38578;2143;2827;3646;4049;48692;13509;-;-;181325;566485;30298;21287;778;-
09576147;      Spalt, St;557213;10062;1833;10382;916;2887;993;2698;24573;4;-;-;228775;236903;24315;12680;192;-
09576148;      Thalmässing, M;805459;10227;2631;19679;1615;153;533;1941;37212;1969;-;-;473679;228929;3199;23481;211;-
09576151;      Wendelstein, M;509155;25569;6918;9500;1750;3078;1505;2651;29861;2303;-;-;90985;316476;5754;12447;358;-
